pais,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 ,2018 ,2019 ,2020 ,2021 
República Centro-Africana,37.58089901878963,34.43752180955166,31.494246489679885,34.430481954304234,34.47561833272986,33.05944859433144,38.39928757213153,53.09509201798247,53.14514777696211,50.530644021909985,57.143545711711894,49.660200002431836,50.06580000148676,49.52102000119206,44.685530001355055
Chade,84.73102386355394,80.28966641513061,77.10946436637145,80.39070928911622,80.68107489364151,80.57561968420994,72.64891575720574,76.62652316689707,66.56416434970652,63.29692513368984,73.57500818222233,74.20475373216573,74.57052555585582,68.7303601414611,82.98477686704699
Ilhas do Canal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,76.97702471411246,80.67662624059002,66.6860309631317,69.71768013705831,72.48164280774945,68.15614289135287,65.14328795241552,65.63462812189888,59.34911047758449,56.057861087745565,56.02615896759184,58.17705063344029,57.52797384959346,58.50415982255978,64.4322387505836
China,62.19336347670665,57.61271534332558,45.18487037855449,50.717077662736706,50.740904586358994,48.26752236738123,46.744375577311786,44.90521595435021,39.46416933524471,36.89441501703114,37.63241324049957,37.56578410209563,35.89009603426494,34.75429577604815,37.46895823689454
Colômbia,37.09889709829025,39.16764941643541,35.15612850745845,34.26460316876809,39.47042355453668,38.83515101866885,37.9866487978456,37.48746564111029,38.360764118445275,36.20265298420199,35.282914942458774,36.53475279689728,37.558533980838966,33.904231320321266,40.851185924814764
Comores,33.15617921274949,36.21852635428094,37.896922325354176,39.55013696516069,40.00099558623436,40.81041893753985,39.24329527398138,39.23582319543918,37.804952071456256,37.13287971583374,40.164358921351955,42.996153341342996,42.26807853501838,33.72993461574907,42.277728726285254
Dem Congo,80.14205505280874,83.7722916477706,62.946879364740546,90.74761029527677,85.19814419457647,68.35171139795547,77.46594514586263,78.69015012619462,59.33243096430871,55.925210263658386,74.29137961719545,69.91972915047981,55.235158039140394,58.491757328202254,80.4813114206906
Congo,148.5866253950688,133.10848665960847,135.55236568197543,124.06475439960735,124.59174271014146,97.44443514544302,93.00286339152353,104.23492622252392,122.69362402581534,130.7777273448672,113.22631723621217,120.03576232405034,126.9556106216207,99.42221888636044,95.61488589089157
Costa Rica,86.45659584393489,86.40151271132542,69.75931772515345,67.51208968410704,68.63914650740162,67.04853929509761,64.06641058794423,65.19124205323678,60.75356193952099,62.17847817682954,65.07195374388154,66.94534201663602,65.76053001766219,60.10507193091657,70.6061336215437
Costa do Marfim,61.43094234933517,61.94062129694993,66.6729037477552,67.472940081257,64.71590306300578,70.30108932102141,58.35267925410494,53.68041756214738,52.71578278935913,47.51560255298064,48.54077832055472,46.06748637727713,46.40091445516915,42.20452104172528,45.720805990561544
Croácia,83.41522395123057,82.23764215875332,70.1297746958241,72.98306090155396,78.14037105285175,79.46385929181442,81.51487510633972,85.77082657795712,91.1640521563232,92.6306498209636,97.63478771927552,99.66432675557752,101.60050837074851,89.98540001089307,104.02652946255418
Cuba,37.96760966420323,44.91722074850797,32.91398195876289,40.29194130083323,46.960429047688066,45.86620363407665,44.32389692539016,39.274201547312046,31.613739914842824,27.26934442377148,26.222754540479702,27.08345827086457,22.820706191746915,15.682986809747373,80.02390315871875
Curaçao,146.04912247329202,166.73954173154425,144.7023416599163,143.93221182381598,171.90827190827193,181.92245885590793,165.14747771754114,163.6795132589294,147.75543927292756,138.2755170113409,139.46723593837015,0.0,0.0,0.0,0.0
Chipre,111.27495127652396,112.9257170175705,102.79086072854943,108.90169926952329,110.6171368574245,112.3442732972728,120.92620063938907,130.84435735948233,137.2764320500388,139.02209845724812,148.01336048122624,148.52796262253983,151.95518459303943,164.1557391203987,170.31246955516443
Tchéquia,129.77901730597975,123.74249912190875,112.79724453256186,128.0289115348108,137.86281888466277,146.52885657602806,146.42241704967955,157.57498217805562,155.175663480909,150.5862673454144,150.5326524929937,147.94852332232009,141.77102366261715,133.14831977055704,142.5017533152556
Dinamarca,100.06785117702617,104.82822990384754,89.75503929043317,94.09997688800689,101.245795489044,103.24097034029174,103.05014108386803,102.26391634234162,104.04822840669388,100.16882878478273,102.97938990863547,106.97499643335684,110.22482860423362,103.51225956560538,112.18025385855633
Djibuti,0.0,0.0,0.0,0.0,0.0,0.0,347.9965150619991,299.36786292506105,268.36345625462917,213.07199860792073,305.96796640346764,300.3986866760085,320.93900299862474,223.12378027563122,0.0
Dominica,91.17349763999614,96.91539151732668,84.32639151836425,89.13322283305708,90.43074580305596,84.00079256814944,87.72484019622418,117.53930056387765,107.78772457345598,101.78233985936676,102.6281964791683,106.96050417923999,0.0,0.0,0.0
República Dominicana,61.9472306770769,61.392053091284325,50.61228260507534,55.99993607145398,58.98966589833524,58.38867388483462,56.68175611710684,55.49642324904406,52.17107771719549,51.58597125559676,50.22508542482661,52.055966387418096,51.0111449209557,44.29365655246752,52.7348670680051
Equador,62.58713842793031,68.05694737603083,52.10484902307411,60.3032387134123,64.49023889299883,61.751112408385076,59.60615605696642,57.70816898920693,45.243877148583,38.52134033588287,42.421721391017414,46.36213094868962,46.07682119092583,41.37523007595321,51.3860085688935
Egito,65.07787325456499,71.68062534896706,56.55344463634619,47.936350074589754,45.2556341623514,40.71176927210844,40.37303805633197,36.92018779342723,34.84594296002291,30.246549051450504,45.12680115273775,48.27827105962951,43.24045019823002,33.75918018787361,31.373600378489197
El Salvador,77.62105603479948,80.66597393990845,66.07119117444871,73.53728767253978,79.27664370250515,77.64857162228826,80.45119449082713,78.1044257477935,76.56027073705192,72.81909337314909,74.30465119165193,75.63361688799559,76.04201309914683,69.4511505507059,84.36841222482282
Guiné Equatorial,134.08378985756897,128.6880066014579,122.21207711080129,144.6682250012481,114.37734663535382,116.67542247236366,106.89328492606582,104.37919867138767,98.87805916807562,92.60073072379423,102.42825825180255,103.64568162295322,94.87879242535449,89.42737007434988,102.06729960147007
Eritreia,34.559559532637465,30.56095004944958,27.972141614814866,37.471465456569064,47.39379011886839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
